0.005000657;4.993446447
0.005001313;4.986905725
0.005002623;4.973849966
0.005005245;4.947840854
0.005010488;4.896229584
0.005020973;4.794613747
0.005041945;4.597643868
0.005083888;4.227490959
0.005167774;3.573127763
0.005335546;2.546435603
0.005671091;1.266894576
0.006021334;0.609647681
0.006333011;0.319922385
0.00667595;0.156528778
0.007002496;0.079465665
0.007346923;0.038749288
0.007674044;0.019646745
0.008012964;0.009700397
0.008341947;0.004897833
0.008680264;0.002421558
0.009011176;0.001217389
0.009348004;0.00060392
0.009679622;0.000303127
0.01;0.000156025
0.01;0.000156125
0.01;0.000156525
0.010000001;0.000158525
0.010000001;0.000161075
